fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_232,lithology_237,lithology_243,lithology_278,lithology_307,lithology_315,lithology_316,lithology_360,lithology_375,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_481,lithology_488,lithology_490,lithology_547,lithology_573,lithology_591,lithology_679,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_15,soil_16,soil_17
4171,0.693615106541351,0.6890887796274274,0.018037493397594598,0.48290050414183283,0.48290050414183283,0.5891380550625518,0.0,0.30328606711814515,0.25911537273780494,0.5627400021370722,0.006532396610823565,0.508962480488618,3533794.2625,416636.721799999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4172,0.3588693747234094,0.8759157158651959,6.565429085249796e-06,0.49710514489830065,0.49710514489830065,0.4027165575745436,0.003954577630580678,0.9958012738123753,0.25903308710257,0.864376066558625,0.7162230688895704,0.3340928136054692,3541541.3226,416637.839199996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4173,0.43784714745214637,0.6706000519624837,0.0003585992966794971,0.4900672069451378,0.4900672069451378,0.7426451172407285,0.4015795259853157,0.4958710577350675,0.2590015885621694,0.6275000206311157,0.01533274266996647,0.6799377018457566,3525942.3096,416642.939899996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4174,0.4574030004866301,0.718303580575864,0.00349938622278761,0.4921493701661002,0.4921493701661002,0.33259002387282977,0.05984361780373356,0.4756106895653965,0.2590009775743097,0.5660723848887836,0.011228049683420263,0.7470845097082994,3544499.7547,416669.134300002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4175,0.7631177185721233,0.8739994967670974,0.0006494283001061054,0.49093135191523946,0.49093135191523946,0.4057657843317582,0.0,0.9383649165562412,0.25900691164837175,0.7331233058948817,0.15051856631202543,0.6905212165525005,3541430.7465,416677.479699995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4176,0.3154176578705969,0.30320085631553195,0.0028742021469759893,0.4950582289278478,0.4950582289278478,0.5909147463596102,0.24942070108187858,0.4160187293810474,0.25894337212302565,0.563651672232502,0.009692693383255532,0.740323283211544,3518310.2095,416684.906400001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4177,0.5531869149212144,0.0,0.01741483271216273,0.47651500861434637,0.47651500861434637,0.3788311365643348,0.04955071711416242,0.9929520462598631,0.2591169475086598,0.18478109423757255,0.6021954536109413,0.4773728460740866,3542544.8528,416702.515800001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4178,0.4978929109773108,0.653858255519374,0.01172470078803238,0.4877943739719333,0.4877943739719333,0.31878208603656133,0.1079389597160592,0.401726003929577,0.25977497162660196,0.5596624859728427,0.009002241178542699,0.3937686163830117,3545127.7435,416706.688499999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4180,0.5418740494191806,0.7141814966015404,0.0019469100771091988,0.4949602410758465,0.4949602410758465,0.6185277330249158,0.09399923347473688,0.36910402578170937,0.25901098144806806,0.5962746227369958,0.00796908243585178,0.7217789264491584,3532579.7502,416708.771000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4181,0.3902907230094377,0.273320091368736,0.04422181898775007,0.4805228526431135,0.4805228526431135,0.5959047359495541,0.2592285194464675,0.2416474660035844,0.25916464086721847,0.5645015735798977,0.005125929687064652,0.5859629078758576,3518588.5056,416709.736400002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4182,0.5572548497637214,0.2663277357551895,0.02551206347980153,0.4786125165710673,0.4786125165710673,0.5643679478129734,0.11757804657888525,0.24924563493521326,0.2566745376843335,0.5598806353068942,0.005649942917889274,0.8360913014920834,3516888.5536,416717.924400001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4183,0.5783223064545374,0.686647157512719,1.1132305533944351e-05,0.4893381029885649,0.4893381029885649,0.7070881792417126,0.28814193322824533,0.34639690307734655,0.25900677790882976,0.7515032272274321,0.007663537259633716,0.6501053074231489,3528974.1805,416740.9848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4184,0.8772042029872599,0.35854344399812804,0.008668527773251078,0.4901404314074975,0.4901404314074975,0.005632517964208085,0.0,0.3924700682850199,0.25890584408262074,0.5629983370806676,0.008689372020880168,0.7866639418598489,3559479.0745,416746.819499998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4185,0.1868296974588438,0.6482265138171872,0.0016888419311739751,0.4929853810973393,0.4929853810973393,0.720466353177282,0.31070500833716097,0.28451463891213347,0.25903728180544444,0.5651770550634029,0.005812566682240268,0.3959552427435542,3524946.7926,416747.150199999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4186,0.1795261423501662,0.6523935936976226,0.0012480265287350733,0.4894703135499994,0.4894703135499994,0.7198454092230593,0.3080511944500742,0.2808490757922973,0.258997051057682,0.5662506180822153,0.0057109081349941615,0.7024233036245509,3524921.6779,416748.401799997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4187,0.5301447510983069,0.7547991125397624,0.004085780353232919,0.4452168969487033,0.4452168969487033,0.3799463415056928,0.045089122817646314,0.7245109514641143,0.25898374475389085,0.7828531304054013,0.03361572610715649,0.7576500495392187,3542509.385,416758.846999998,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4188,0.5859655696872175,0.267393478953964,0.0033464890017071897,0.4919541717104911,0.4919541717104911,0.6010835703121765,0.23891671630304415,0.17650597259455367,0.258824685623017,0.564376251595518,0.004086590610140146,0.7526347826475708,3518910.3199,416762.518500001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4189,0.45677356126360985,0.6949034964851559,0.0013823541032322692,0.4883020799372471,0.4883020799372471,0.7425751069654928,0.42227039798670046,0.34582062709302575,0.25900415822521233,0.5679812163647691,0.007562959179728551,0.7075857801402601,3526042.3279,416776.166800003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
