fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_11,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_229,lithology_232,lithology_237,lithology_243,lithology_278,lithology_298,lithology_307,lithology_315,lithology_316,lithology_360,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_488,lithology_490,lithology_547,lithology_570,lithology_573,lithology_591,lithology_629,lithology_679,lithology_685,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_-99999,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17
6062,0.13029334690922392,0.39317779284016047,0.0027287535797467723,0.49163565913512663,0.49163565913512663,0.20225474976863866,0.3714988552808385,0.10667375096833114,0.25898676698542117,0.5650821118662752,0.0020762936776945527,0.7295257753036357,3502413.54414619,635809.609518211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6063,0.7093131910521195,0.7643583247753688,0.0067721147390679675,0.4870818818888166,0.4870818818888166,0.16430461836695978,0.007909155261161356,0.03643817422543516,0.25897430997661897,0.56377073184203,0.0007030935497999657,0.7992080546248194,3515374.52534627,553993.172241883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6064,0.40644139844108823,0.2718103311911786,7.29294393711109e-07,0.5356483670342747,0.5356483670342747,0.24421680939967394,0.09129851117417381,0.12652032093613638,0.2590468031922489,0.5703999268606874,0.004021764095766785,0.24581164076924922,3419331.23417361,508479.19128967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6065,0.8466380171286798,0.5245465371593241,6.681544192642841e-05,0.5274128360817661,0.5274128360817661,0.41040153348503833,0.005592617222910882,0.021813931090694752,0.2590030677332752,0.5649297231212244,0.0005084830686885598,0.6576611386549194,3571297.96563575,500109.896654355,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6066,0.8948494415629116,0.05634628734598729,0.00021608341446145945,0.5138421986094063,0.5138421986094063,0.0712463429983464,0.17974849970013004,0.11205811453442607,0.2590351228107507,0.5662414038724757,0.002637825831716999,0.32203493491435725,3486479.1765717,418618.081920539,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6067,0.6947783546495147,0.01806594850796361,0.0006057144894798202,0.4585523891548148,0.4585523891548148,0.01030123904103256,0.05201434789506062,0.02776501367649782,0.25901896989235784,0.564023448702833,0.0006606668936617862,0.39946271137359346,3540304.42318311,639655.621058018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6068,0.9854584236932626,0.1824059655228089,5.679681183134793e-05,0.5363088533163927,0.5363088533163927,0.07751551276507833,0.10167187800861752,0.032733814843022686,0.25902186064271665,0.5653118496941818,0.0011894183095149235,0.3296385327943082,3487091.30120827,490706.383303218,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6069,0.4726504015965519,0.1866550051593666,0.00041477396796007744,0.4891550374613302,0.4891550374613302,0.08170666778053934,0.42009826464063016,0.2619310422208628,0.259011054045447,0.5675208820701725,0.005379073418113517,0.6733357143130384,3657300.2384892,549983.732944261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6070,0.17679881258997104,0.6688812739168813,0.007223358765339128,0.48542018537009907,0.48542018537009907,0.8292680507579311,0.13891773910106103,0.2023282501843496,0.2591417483563557,0.5646249618469864,0.004166872996174107,0.4327207772188818,3546754.7117728,520422.330299919,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6071,0.32230344489640833,0.3048640246666084,0.01198169104003145,0.4879846374647629,0.4879846374647629,0.009148171553342159,0.06485989899824328,0.16261122655094754,0.2587112598468562,0.5624506668437594,0.003949264126755313,0.8084450206851639,3518546.25689582,583551.464406707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6072,0.17567030254115548,0.41445962703393463,0.001967247444325681,0.4988642073903711,0.4988642073903711,0.4545830729214315,0.003954577630580678,0.19074468892969115,0.2596795973460007,0.5657219027619957,0.0037589394994296836,0.24738604977261525,3490759.47688126,584032.660298925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6073,0.5025148744173586,0.4307122876525169,0.0018170614824030437,0.4915267249599617,0.4915267249599617,0.14807424796734267,0.5386651743671493,0.18692286829893828,0.25898719671061265,0.5641834656913871,0.0036545550612733946,0.7174216782809713,3400120.52295622,575015.249858134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6074,0.5110748917800295,0.036771777321899235,0.0018260400338268351,0.4874978149917989,0.4874978149917989,0.2630566515057987,0.12316462063818107,0.2011959248228162,0.25904035120353586,0.5646487486607104,0.003963568720785943,0.3862791539235164,3431250.83932378,450067.384162019,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6075,0.01961036306888604,0.2127421398544886,0.0016651259765963129,0.49113834171059273,0.49113834171059273,0.5707192857603722,0.04259210401741164,0.2838150299576315,0.2589894411451858,0.5655727486611898,0.0058160949880203235,0.7149599038132128,3515668.15244796,415209.692856524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6076,0.029555568496077305,0.4156529201031726,0.0057469150716222585,0.4885400276540641,0.4885400276540641,0.03257537720804409,0.31263679923476556,0.10873229621131669,0.25893278685762267,0.5636017624252844,0.002130109497343371,0.7772260719950926,3388623.26359583,509993.677464405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6077,0.08124240171185067,0.07595246969333104,0.0006664970302273034,0.4969695665602375,0.4969695665602375,0.38749924163560184,0.0318828242162606,0.3479341037684688,0.2590224288882581,0.5662311091267784,0.0074890240814975495,0.38446411203122494,3411468.15619003,600879.27565606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
